Tweet ID,Full Text,Mask Sentiment,Language
1278851708978937857,"Mount Rushmore has not seen fireworks in 10 years because the ecology of the area makes it easily susceptible to wildfires. Yet, @govkristinoem  is welcoming visitors and there will be no social distancing or masks enforced at the holiday event. https://t.co/I9t16qxeU7",,
1285952849776709634,@atensnut I'll never wear a mask.  They are useless.,Anti-Mask,English
1285963226732208130,"Guidance re: mask is for emphasis. ""Emphasis is, if you're going out, wear a mask.""

(Hey, we've been saying that for a while!)

Mayor: ""There will be enforcement language in the order""

Unclear as to what that will be.",,
1274338797094928385,"#TrumpRallyTulsa They told me i have the wuhan flu, total lies! i have no symptoms and feel fine! conspiracy trying to keep americans from being free!!!! DONT WORRY Im not a SHEEP! i got my tickets and ill be there!!! and NO! i will not be wearing a mask!!! FREEDOM!!! AMERICA!!!",Anti-Mask,English
1284953293379088389,"4 days after @GovernorBullock's mandatory mask directive @Lowes manager in Bozeman says ""We are not the mask police"" and said he couldn't ask this customer to wear a mask. Then threatened to call police to remove me from store. ""Our corporate policy is not to enforce the law."" https://t.co/zZXqgBkmSX",,
1305192488156659712,"@NYCMayor WHAT A DEEP STATE,JESUIT MARXIST, SOROS CABAL PUPPET YOU ARE 🤣
SUPPORTER AND FUNDER OF DOMESTIC TERRORISTS BLM AND ANTIFA
PLANDEMIC 🔥
IYS NOT ABOUT A VIRUS 🦠 
ITS ABOUT CONTROLLING YOU🍿

ITS ABOUT TIME A SEALED INDICTMENT FOR YOU AND YOUR WIFE 👍YOU WEAR YOUR MASK🤣 https://t.co/7F7MgeiCNM",,
1270213083475181568,My parents didn't attend graduation because we feared wearing mask/social distancing would be losely enforced. Turns out the staff did neither. Nor was the woman wearing one when I got my diploma.. so you can censor @AnaFuentes__ but can't set the example?She was wearing a mask☺️ https://t.co/ad0zmnQspT,,
1265835930906066944,"This is it. 

May the Force be with you.

May the odds be ever in your favor.

Live long and prosper.

Wash your hands.

Always wear a mask.

Stay at home if you can.

Stay negative. https://t.co/WemSYes4p1",Pro-Mask,English
1299820570507464704,"Notice anything about this picture? Besides a bunch of sheeple.  It's from Pences stop in Traverse City, MI yesterday.  Too bad some seagulls didn't crap on the asshole.

#MaskUpBitch 
#StayAtHome https://t.co/TbtPHhgGJj",Pro-Mask,English
1308262782312345605,@dijdowell @cjayanetti This excellent analysis suggests that seeking to enforce mask wearing outdoors is an absurd and unnecessary measure that ignores other aspects far more relevant for London around income and housing https://t.co/Z7pgW0LR8l @SadiqKhan,,
1271851688337592321,"I had to go out yesterday and at both places I went, I was the *only* one wearing a mask. Not even the employees were wearing them. I'm not sure about a 2nd wave coming since the 1st wave is still nowhere near under control: 8 Million infected, 500,000 dead and still counting. 😭 https://t.co/yRUGO3NxKU",,
1305436482740432897,should i be wearing tinfoil for whatever covid is happening in sabah now?,,
1278423146887098369,"enforcement of this policy will look like increased policing of already marginalized communities.

hit us up (DM or comment) if you need masks, and if you can, consider carrying several spare ones with you to give out to friends and neighbors whenever you go out. #mutualaid https://t.co/saCNVuIrjz",,
1273993349284978693,"@TorusWarrington @Steve_Torus @CathMH_Torus @Gill_Torus #NHFVirtual

We don't want a Facebook account or an online account to be able to contact our HA you twisted control freaks.

https://t.co/uTOO269woA",,
1286750300078891008,"McDonald's Will Require All Customers To Wear Masks Inside Its U.S. Restaurants
https://t.co/ote7ioySLP
Lets see if all the obese trumptards are willing to give up their Big Macs over having to wear a mask. My guess is, the Big Mac will win out over their ""Freedumb"".",,
1285758704357445632,"@Craig_A_Spencer @maddow Trump, Rep. Governors, senators and representatives and Fox News mocked recommended precautions. It has just been reported if the US does not enforce wearing masks and social distancing the potential predicted death toll high of 650,000 will be reached by the end of this year.",,
1276118293364060160,"Hit Hard by Coronavirus, Russia Holds a Mostly Mask-Free Victory Parade. #CBSE #KazımKoyuncu #ももクロ無観客ライブ https://t.co/OgNxKRrEKs",,
1299157597145255936,"@AcMagnolia @GOPLeader POTUS doesn’t control covid-19, people do by wearing masks,etc.",,
1284184023582085126,All these idiots complain about how the government shouldn’t have control over bodily autonomy and force people to wear a mask are awfully silent when the government tries to control women’s bodies,,
1303549062113669120,"@CalebJHull Land of the free. Mask should be a choice,  no law mandating it... just a cdc guideline",,
1268651652053073926,"Masks are to indicate submission, this has never been about a ""deadly virus"" it has always been about totalitarian control #COVID1984 https://t.co/O2h4yovfP2",,
1287037039251271680,@tedcruz is especially whiny today. He apparently hates anyone who wears a MASK. https://t.co/ay5PhYiEKt,,
1304868859661422595,It’s the teachers and support staff need protected to protect the wider community!! All year 4s up to age 18 should be in masks themselves as the teachers and in older children easier to enforce social distancing!!,,
1286337224024428551,@ResitsTrump @NYGovCuomo You want Trump to force every American to wear a face mask but you don't want him to protect federal property??,,
1309299258000990209,"This is insane!! I have asthma, I don't wear a mask. Am I to meet this kind of assault in a country where i am said to be free?! https://t.co/tKx9fGlTxF",,
1286154371265421316,This pandemic sucks so much ass. Ppl feel lonely. Depression and what it whispers feels much more valid in an inclosed space. Humans need human interaction. It’s just a gloom time rn. I feel sorry for everyone. I just hope we’re all okay soon. Wear your masks. We’re all tired..,,
1261443958003073029,@suckmydanzigdck Same. Oh my gosh. I swear a symptom of covid is losing time and I have it,,
1302245232663289859,Wear a Mask!!! Teacher Free Speech Summer 2020 News y Views! @ https://t.co/v4Y8QDH7y4 https://t.co/NQDgAk0DYW,,
1282092224839213057,"Criminally negligent coward Trump waited almost 6 Months after 1st US case of Coronavirus, &amp; after 3,353,398 cases of #Covid19 and 137,384 deaths in part b/c his demonization of masks &amp; his #Cult45 sheep believed him, to wear a mask in public #TrumpDeathToll137K
#BodyBagsTrump https://t.co/gJg8nX2Lz1",,
1309033957690929152,"What the man said. To my surprise, I find I'm very OK with this approach. I'm 71 #CommonSense #Covid19UK #WhereWeAreNow #FreeTheYoung https://t.co/7UB5fwTLGA",,
1277718927242489856,"Hate to tell people but if we can’t wear a mask and social distance, this is where we are headed. #WearAMask #WearAMaskSaveALife https://t.co/VBCqlg9QbR",,
1285024343387525121,@MarshaStanley03 @NicoleSGrigg @suerthjessica Oh please what does it matter at this point this is a political game and we r done with this game! Get on with your lives people forget covid! We dont stop living because of flu or other illnesses so just move on mask free! If ur scared u wear a mask and u will be protected,,
1291002113032630278,"Manchester is confusing, Must wear a mask but won't enforce it. No sex at others houses but you can go to a hotel, Can't visit your frail nan but can get drunk with Sally &amp; Jim down the road. #COVID19 #Manchester #coronavirusuk  #lockdownextension",,
1285286364737605644,"_________________________________

@wbaforum TOMORROW! World Business Angels Investment Forum WBAF Virtual Roundtable: In-depth with Global Women Leaders in the face of Covid-19 in Services sector Time: 4 pm GMT Register free here: 

 https://t.co/0j8pG1bMmT https://t.co/T3b7JMiKDy",,
1284107758967627777,"We need doctors speaking out, you are heroes.  The other problem is those people that are refusing to listen.  The government said wear a mask and that by God is what they are going to do.  They, in fear, might line up for FREE vaccines and want to pay for them https://t.co/fxoMibbInk",,
1297366926222594048,The ugliest ppl hate to wear a mask. Fuck you! My eyes tell the most.,,
1282334504498147328,And the elections will be LANDSLIDE DEFEATS FOR @realDonaldTrump AND REPUBLICANS WHO FOLLOW little trump on his coattails like BABIES SUCKING THEIR MOMMA’S TIT FOR SURVIVAL AND CANT MAKE THE RIGHT DECISION TO SAVE LIVES AND MANDATE MASKS AND SOCIAL DISTANCING AND ENFORCE https://t.co/yWmpmUx8Ey,,
1300942055410196480,Poetry not a #Drumpf thing he hates the good #Nov3 #WearAMask #JoeBiden #VoteBlue #resist #CoronaVirus #NotMyPresident #VoteByMail #WeThePeople #Drumpf #VFW #DAV #Unions #IBEW #Teamsters #latinos #BlackLivesMatter #CrookedDonald #RacistTrump #BidenTime #WearMasks #BidenHarris https://t.co/sQBljVD0WX,,
1280141699272945664,"@JayInslee 
Just trying to fill in the data pieces you seem to be missing Mr. Governor. 
You want us to stay at home and wear masks? Why?
Now that you are finally talking care of the vulnerable people i.e. nursing homes and such, we should be back to normal elsewhere. Free Us! https://t.co/MECqb5t3Fe",,
1281209759044186112,@realDonaldTrump I want to know how people suggest Trump to magically wash away Covid?? You all are yelling “you have done nothing for coronavirus!” But what should he do?? The asshats not wearing masks and partying and doing whatever tf they want are to blame.,,
1310315448815112193,"@sharkyrae Oregon had the highest outbreak since the Coronavirus pandemic started. The cause, college parties, &amp; one big family party with no masks. I'm tired of staying home &amp; not looking forward to having to do it for the next 2 years if we can't get this under control. #WearAMask",,
1308314915418112001,"Groups face new challenges in these difficult times. Our last research analyses the effect of an intervention on virtual teams' processes &amp; results. Free to access in the Group Dynamics special issue on COVID-19 #IDOCAL @apa_journals @MediaUniUV @UV_EG 

https://t.co/19AMFQSnBZ",,
