Tweet ID,Full Text,Mask Sentiment,Language,
1299042958713458689,@CarolFoster13 @epied3 @SarahJeanDowdy1 @ScottPresler @realDonaldTrump Your brother in law is a doctor. Does he wear a mask when working on patients in the hospital?  Have doctors been wearing masks in the hospitals in the last 50 years.  What percentage of them have legionnaires? Why do you think they have been wearing them?,Pro-Mask,English,
1291684357363687432,"@kjuka @Julia130487 @thseref @digitalblamage @holgerkopp @A_Yasino @C_Siemering @SHomburg Das bezieht sich auf den Lockdown und Maskenpflicht, das gab und gibt es in Schweden nicht!",Not Sure,Other,
1266317757919920128,"@SimiaoSun Please do chat with your Cohort Lead @ElsVG or @hairyfreirean. We aim to support all our @uob_pgche participants, especially as we navigate #Covid19 impacted #teaching. The webinars, conversations &amp; reflection on module development is a key part of the CPD element.",Unrelated,English,
1245322907062075394,"I had to say more! By the way those are the N95 masks, high-tec!  They cost upwards of 20+ dollars online prior to the outbreak!  Socialism looks just like this I'm sure Stalin would be proud!  But meanwhile we just paid a Billion dollar contract for a big company for ventilators https://t.co/DmaXUTgeVK",Neutral,English,
1293411977058975744,The premier has hinted at getting tougher on mask wearing in the state following 18 new cases of COVID-19. https://t.co/wuSimoHiGc,Neutral,English,
1300386675420524550,"@greg_herriett @MissHarrietLucy @guardian Harriet is obviously referring to the organisers and no, masks are useless.

Ever wondered to yourself why the muzzles were not enforced at the beginning of the fake pandemic as opposed to why they were, 4 months too late, when the virus was long gone!

https://t.co/WMKWkgsa7V",Anti-Mask,English,
1258058186474602496,"@Washhanger @mojojaxville @aka_pierrecouvy People are selfish. 

Americans are experiencing a plague of stupidity at the same time we are facing a pandemic. 

The people crying about masks are the same people that vote against their best interests and want to control a woman’s uterus.",Pro-Mask,English,
1298022086384984064,"@PaperinikEdonna @eziomauro @las3rman @repubblica Ha ragione, dobbiamo mettere gli ammalati di Covid nei centri degli immigrati sperando che non fuggano come loro.
Ci vuole polso",Not Sure,Other,
1254424471542411264,"@dcexaminer @realDonaldTrump @SecretsBedard Covid 19 is transmitted and received through the nose and mouth.

Advise Americans to wear face masks and reopen America.

Experts are overthinking the problem.",Pro-Mask,English,
1279345338235654144,"@BGerrude @santiagomayer_ No, no you haven't. If you heard that it wasn't from a ""medical professional"".
If that was the ""truth"" why do surgeons wear a mask during surgeries? As you know some surgeries are 6-8-10-12 hours long. 
They don't remove their masks because of Carbon Dioxide overdose. 
#WearAMask",Pro-Mask,English,
1279864069563076608,"Educação Infantil em Campinas no Fundo do Poço

https://t.co/wEBEFCrvi7

Deixe aqui o seu comentário.
Dê a sua opinião!

#Campinas #EducaçãoInfantil 
#CancelamentodeContratos
#Demissões #FundodoPoço https://t.co/cmvwWvLTy6",Not Sure,Other,
1269511384779444224,"@AndrewNorton77 They are social distancing &amp; wearing masks this is not a large BlackLivesMatter protest this is against DominicCummings for breaking the Lockdown rules! Go blame Dom, Boris &amp; the rest of the government who have annoyed the public with hypocrisy so people not following rules now!",Neutral,English,
1237308490563149825,"Dünya'da #coronavirus , son durum:
#salı #SeykmCoronaMaskesi https://t.co/y0fot0vDQx",Not Sure,Other,
1293109950986825728,11/08/2020 05:00:11 Another American has died from COVID-19. #Every80Seconds,Unrelated,English,
1295951523885850624,"Today, Thursday 19th This is the second day of a two day exhibition and sale of Persian carpets and teak furniture at the Town Hall. Opening at 10am Note- facemasks should be worn in the Town Hall, and the toilets are not available due to COVID restriction https://t.co/pTY8FMtd5S",Pro-Mask,English,
1267538294352433152,"#IndiaFightsCorona Best Wishes on #WorldMilkDay #MilkDay #Milk Day By #RatanGupta #MotivationalSpeaker #LifeCoach #YogaGuru #WellnessCoach #Diet #Nutrition #Corona #Yoga #Pranayama #Meditation #Acupressure #Ayurveda #RatanGuptaShow 
https://t.co/7s0YYSzaGw
https://t.co/Bhhbu0MX7T https://t.co/PYjMWlttj9",Unrelated,English,
1279251913687662596,"@thehill Cool, now do something useful. Deal with Russian bounties. Wear a mask. The mountain isn’t in danger. It doesn’t have a life to lose. US soldiers do",Pro-Mask,English,
1235603618876669953,What I have heard is that masks won’t help you prevent getting coronavirus but you should wear one if you already have the virus a medical person might be in close range of infected person https://t.co/SjxAm76bhZ,Anti-Mask,English,
1264698210867720199,"100k dead but Tammi thinks wearing a mask is a bad thing.

Tammi is not smart. https://t.co/vuJBvwUcoj",Pro-Mask,English,
1270652544142974976,"Is this really what social distance and wearing masks is informed by? 

Asymptomatic spread of #coronavirus is ‘very rare,’ WHO says... https://t.co/LURA6kOJmk",Anti-Mask,English,
1293940816788901889,#facemask #facemasks #maskchallenge #masks #MaskItOrCasket #covid_19 #faceshields #coverYourFace #face #mask #protection #shield #virus #WearYourMask #MyMaskProtectsYou #PROTECTOURSENIORS #wearamask #protectyourselfandyourfamily https://t.co/Nk3XJiqB5N https://t.co/MpfMlgF8tz,Pro-Mask,English,
1263474986553147398,"Wonder what he considers urgent...not 90,000+ deceased Americans due to incompetence, evidently. Oh yeah, his own interests. https://t.co/cdbbiWm8v7",Unrelated,English,
1269271096789831680,"距離とりながらなら誰にも迷惑かけてないし、maskつけながらやってるよね👟😷
身体動かさないでいた方が、免疫力落ちてCORONAにかかりやすいもの🥺

ただ、暑くなるとmask本当にきついね🥶冷感タイプのmask買った？😷
物によるけど、だいぶ違うからあるといいかも☺️",Not Sure,Other,
1277659671122391040,"#Corona hat Kirchengemeinden zum digitalen Aufbruch bewegt. Sie stellten plötzlich Live-Gottesdienste und Online-Andachten ins Netz. Wie haben die Teilnehmenden sie empfunden? Jetzt mitmachen bei Umfrage:
✝️ https://t.co/44p19CI8vr
#ekhndigital #kirchevonzuhause #digitaleKirche https://t.co/JjYuode6yf",Not Sure,Other,
1278206240464818181,"@StateofOsun This ought to have come first, I blame the state government for the sudden increase in number, the moment the government eased the lockdown this should have bẹ the action to me is coming late but is better late than never. God bless state of Osun.",Unrelated,English,
1271809538568720389,"Fauci changes tune, now says second COVID-19 wave may never happen - and mask-wearing is symbolic 🤣🤣🤣 What most of us with any sense have known for months  https://t.co/2HPFsSoHzk",Anti-Mask,English,
1287658980471259136,Moving The COVID Goalposts: Will The Next Step Be Masks To Protect From The Flu &amp; Common Cold? | Zero Hedge https://t.co/cVDufztXJP,Neutral,English,
1282408353638096898,Stay away from public pools or pools in casino hotels https://t.co/9Gqg57vX6E,Unrelated,English,
1299478940356997121,"@CityofVancouver bylaw officers towed car parked for &lt;15min. Literally helping someone move. 115$ plus 60$ ticket. Real nice, see you in court? No wait its Covid. You win this round. Bastards.",Unrelated,English,
1296833083073683457,"#ModiDestroyedIndia 
#ModiFailsIndia 
#modicronybhaibhai https://t.co/8P8tmyQo2b",Unrelated,English,
1297185352059420674,"@ItsyBatsy My only respite is, now that I wear a face mask, I don’t have to smile when they yell at me.
Hell, I can say whatever I want quietly, and they don’t even notice",Pro-Mask,English,
1294039078611177474,"@truckingfridge @BreesAnna Masks don't work. New England Journal of Medicine May 21 2020, regarding wearing masks for Covid-19, 'We know that wearing a mask outside of health care facilities offer little if any protection.' Even the UK Goverment say masks don't work - https://t.co/eQiZUYWEjz",Anti-Mask,English,
1292803851653918720,i heard corona hittin hard i need a gucci mask,Pro-Mask,English,
1254472308816842752,I’m even laughing at the people with masks on. https://t.co/eiW6QiyTdd,Anti-Mask,English,
1281132184393396224,@beerfoodster @PickardJE This is one thing I’m very happy about corona permanently changing ... that was 🤢,Unrelated,English,
1285363081623638017,Unfriendly reminder to wear a fucking mask,Pro-Mask,English,
1290561053118664704,@TArtist360 @IngrahamAngle Seat belts and air bags won't mean you will not die in a car accident. There are some very cheap masks out there and it would be like driving a Yugo and getting head on by a semi. You might live but the chances of that are very slim. Wear the mask. It's your choice. Not mine.,Pro-Mask,English,
1276670985874427909,#coronavirus #Piura Hospital de #Talara ya tiene isotanque de #oxígeno en funcionamiento. https://t.co/6i3cSXRCJB,Not Sure,Other,
1263160661900701696,"@pyrusbunny I’d rather wait out the entire pandemic until it’s necessarily safe. Even if it were the case, I will still be wearing a mask thank you. I’ll let those who go outside for the lols get COVID, I’m one of the many who are trying to survive this thing.",Pro-Mask,English,
1274248987504082944,"I dont think prayer will work here, @potus must be voted out. I think more violence and illness is heading our way. Is it that hard to wear a .mask and social distancing ?? Pray for the trumpsters to wake up. America. #americawhereareyounow? https://t.co/Wmd38RMYZZ",Pro-Mask,English,
1286121406711898113,#wearadamnmask 😷 https://t.co/zgEBRTEIhB,Pro-Mask,English,
1296512510787555334,"@votevets Last hours he had tugs destroy the sorting machines , for our votes .
He has insulted every one of us including the President Obama .
Not taking any mayor steps on Covid -19 even helping with the mask .
Feeling sad for another one of his “presidencial team”
He is on war now ?",Neutral,English,
1276285544805392391,Covid 19 times 🏆🔴 https://t.co/pVrGNV57Ce,Unrelated,English,
1229667575237201923,"Stocks under pressure as Apple sounds warning on coronavirus https://t.co/M6fDDuPNBf
#YahooFinance #Traffic #Transportation #Shipping #Logistics
Follow @AFTvitaliy for #Trucking News",Unrelated,English,
1284626102963638274,@CubedOnly @jeb827791 @iamjonhadley @kroger No shit asshole. An autistic person is covered under ADA and if she has sensory processing disorders and can’t wear a mask or shield then her ADA rights have been violated.,,English,
1229440740704473090,Iyaak gw jg emosi bgt dokternya cuma melongo aje .. apa jangan jangan dia kena corona jd maskeran dan tim liatin aja wkwkw https://t.co/rYRz9JVY68,Not Sure,Other,
1299808608792780801,"@davenewworld_2 Clearly he not want to wear a mask, he has not grown the diaper age yet. He is in his first defiance. Soon when he gets a little older, that's when you start to understand.",,,
1247873865285541890,"Here is the much needed resource on how to stay calm and positive during this pandemic.
https://t.co/p6hk1SimXd
#Covid19 #CoronaVirus #Staycalm #Howtostaycalm #QWayHealth https://t.co/9QpxTV4LAB",Unrelated,English,
1248390247441784835,"#StopTheSpread of germs! Follow these steps recommended by the #CDC to help in the fight against #Coronavirus
#WeAreFCHC #ValueCHCs #FundCHCs https://t.co/PIhRtEIRSO",Unrelated,English,
1250582258827878401,"#Covid19 |  Ralph Lauren realizó una donación millonaria para la lucha contra el coronavirus.- #LaSopaPuntoCom  https://t.co/7f0aQkItaF
 &amp;!",Not Sure,Other,
1239089965713276928,I have no trust in China's #COVIDー19 virus. I think they are suppressing the count. #WuhanCoronavirus,Unrelated,English,
1290923048720203776,"@RedFoxglove @Pewpewkachuu @TomDangora @ChantalFraser2 @SatelliteTracy Stay home &amp; have groceries delivered. If he hadn't been throwing his ""my rights"" out there first I might believe him. This is a ploy antimaskers have picked up. Sure going to hate the ventilator more than a mask",Pro-Mask,English,
1279223566651797508,wait on it 🙈 https://t.co/i7YPuEdOpP,Unrelated,English,
1295693034429063170,@coxy1966 @piersmorgan If he's that worried and concerned about it then he wouldn't go abroad during a global pandemic. He's been preaching for months and even then didn't even bother to self isolate or even be tested after he rushed back. All he cares about is a headline.,Unrelated,English,
1226111505554272257,"Why do you need dozens of army tanks to combat a virus?  WTF?

When the H1N1 Swine Flu happened in the USA, or ebola, could you imagine if Obama or, even now, Trump rolled out tanks for a quarantine?  How do humans allow their govt to act like this? You're 1.4 billion strong! https://t.co/UAhRYaw4ey",Unrelated,English,
